kroA100
66.62762762762763;24976.0
61.525525525525524;24980.0
63.0990990990991;25542.0
66.11611611611612;26849.0
57.149149149149146;26624.0
64.84084084084084;27024.0
59.76076076076076;27558.0
59.991991991991995;26471.0
65.37037037037037;24915.0
60.47947947947948;27958.0
64.89989989989989;26804.0
67.8088088088088;22902.0
66.57257257257257;24677.0
61.3973973973974;28737.0
60.2012012012012;27318.0
64.14514514514515;25068.0
63.093093093093096;25379.0
65.78578578578579;24595.0
61.893893893893896;25864.0
65.77277277277277;26035.0
64.97797797797797;25019.0
60.16216216216216;27670.0
65.83083083083083;23309.0
66.90290290290291;24374.0
59.4974974974975;25758.0
64.74074074074075;26221.0
59.765765765765764;27523.0
61.91491491491492;25737.0
63.78478478478478;25876.0
60.08308308308308;27720.0
63.68368368368368;26550.0
65.50750750750751;26296.0
62.830830830830834;25019.0
63.728728728728726;26826.0
67.77177177177177;23837.0
60.56156156156156;26804.0
60.63463463463464;26837.0
61.31631631631632;25906.0
63.2022022022022;25304.0
64.72772772772772;27103.0
63.15915915915916;25047.0
61.28228228228228;25923.0
62.17917917917918;28835.0
67.03203203203203;25872.0
65.36736736736736;25608.0
60.16116116116116;27333.0
65.51051051051051;25366.0
62.466466466466464;23796.0
63.527527527527525;25432.0
58.73673673673674;26175.0
64.38338338338339;24422.0
60.468468468468465;26298.0
66.17217217217217;23657.0
62.788788788788786;26585.0
61.98298298298298;28224.0
65.30930930930931;25557.0
65.09909909909909;25483.0
60.309309309309306;28188.0
64.2022022022022;26825.0
63.885885885885884;24900.0
59.65865865865866;28464.0
64.70370370370371;23215.0
62.81481481481482;25614.0
65.09409409409409;23652.0
66.44244244244244;24849.0
62.149149149149146;27569.0
61.12312312312312;28239.0
59.43843843843844;28323.0
60.911911911911915;27908.0
59.373373373373376;27033.0
60.7017017017017;26831.0
62.771771771771775;25525.0
63.91891891891892;24140.0
59.16416416416416;26255.0
67.27527527527528;24240.0
64.7977977977978;24867.0
63.527527527527525;26122.0
61.28328328328328;27494.0
60.568568568568566;28256.0
61.81481481481482;25964.0
64.82082082082083;24777.0
64.36136136136136;26112.0
62.126126126126124;26872.0
60.2032032032032;28901.0
63.33533533533534;25284.0
63.01601601601602;25343.0
59.094094094094096;27003.0
60.96196196196196;25512.0
60.83583583583584;27093.0
62.4944944944945;26370.0
59.111111111111114;28533.0
62.18318318318318;27746.0
61.607607607607605;27263.0
61.07707707707708;27453.0
64.4004004004004;24829.0
63.54254254254254;24254.0
59.252252252252255;27472.0
64.62862862862863;24017.0
54.37637637637638;27009.0
60.62162162162162;27932.0
64.67067067067067;24957.0
63.98298298298298;27335.0
59.528528528528525;26443.0
65.2082082082082;26368.0
62.5965965965966;27127.0
67.43943943943944;23286.0
56.289289289289286;28112.0
